,id,age,gender,BIN
64,1_0_2_20161219195848259.jpg.chip.jpg,1,0,"[1, 3]"
65,1_0_2_20161219163559031.jpg.chip.jpg,1,0,"[1, 3]"
66,1_0_2_20161219194721851.jpg.chip.jpg,1,0,"[1, 3]"
67,1_0_2_20161219194845363.jpg.chip.jpg,1,0,"[1, 3]"
68,1_0_2_20161219190740218.jpg.chip.jpg,1,0,"[1, 3]"
69,1_0_2_20161219193903835.jpg.chip.jpg,1,0,"[1, 3]"
70,1_0_2_20161219195800652.jpg.chip.jpg,1,0,"[1, 3]"
71,1_0_2_20161219195737467.jpg.chip.jpg,1,0,"[1, 3]"
72,1_0_2_20161219195334724.jpg.chip.jpg,1,0,"[1, 3]"
73,1_0_2_20161219194849659.jpg.chip.jpg,1,0,"[1, 3]"
74,1_0_2_20161219162847615.jpg.chip.jpg,1,0,"[1, 3]"
75,1_0_2_20161219162808591.jpg.chip.jpg,1,0,"[1, 3]"
76,1_0_2_20161219162649582.jpg.chip.jpg,1,0,"[1, 3]"
77,1_0_2_20161219162846063.jpg.chip.jpg,1,0,"[1, 3]"
78,1_0_2_20161219162433846.jpg.chip.jpg,1,0,"[1, 3]"
79,1_0_2_20161219162431598.jpg.chip.jpg,1,0,"[1, 3]"
80,1_0_2_20161219162518471.jpg.chip.jpg,1,0,"[1, 3]"
81,1_0_2_20161219162514182.jpg.chip.jpg,1,0,"[1, 3]"
82,1_0_2_20161219162427318.jpg.chip.jpg,1,0,"[1, 3]"
83,1_0_2_20161219162544751.jpg.chip.jpg,1,0,"[1, 3]"
84,1_0_2_20161219162118102.jpg.chip.jpg,1,0,"[1, 3]"
85,1_0_2_20161219161944926.jpg.chip.jpg,1,0,"[1, 3]"
86,1_0_2_20161219161626814.jpg.chip.jpg,1,0,"[1, 3]"
87,1_0_2_20161219161625326.jpg.chip.jpg,1,0,"[1, 3]"
88,1_0_2_20161219161428895.jpg.chip.jpg,1,0,"[1, 3]"
89,1_0_2_20161219160951502.jpg.chip.jpg,1,0,"[1, 3]"
90,1_0_2_20161219161032534.jpg.chip.jpg,1,0,"[1, 3]"
91,1_0_2_20161219160955846.jpg.chip.jpg,1,0,"[1, 3]"
92,1_0_2_20161219160949398.jpg.chip.jpg,1,0,"[1, 3]"
93,1_0_2_20161219161616326.jpg.chip.jpg,1,0,"[1, 3]"
94,1_0_2_20161219160747326.jpg.chip.jpg,1,0,"[1, 3]"
95,1_0_2_20161219155822605.jpg.chip.jpg,1,0,"[1, 3]"
96,1_0_2_20161219155902022.jpg.chip.jpg,1,0,"[1, 3]"
97,1_0_2_20161219155854085.jpg.chip.jpg,1,0,"[1, 3]"
98,1_0_2_20161219155748349.jpg.chip.jpg,1,0,"[1, 3]"
99,1_0_2_20161219155542229.jpg.chip.jpg,1,0,"[1, 3]"
100,1_0_2_20161219155701277.jpg.chip.jpg,1,0,"[1, 3]"
101,1_0_2_20161219155744942.jpg.chip.jpg,1,0,"[1, 3]"
102,1_0_2_20161219155655085.jpg.chip.jpg,1,0,"[1, 3]"
103,1_0_2_20161219155802845.jpg.chip.jpg,1,0,"[1, 3]"
104,1_0_2_20161219155349310.jpg.chip.jpg,1,0,"[1, 3]"
105,1_0_2_20161219154354285.jpg.chip.jpg,1,0,"[1, 3]"
106,1_0_2_20161219153318900.jpg.chip.jpg,1,0,"[1, 3]"
107,1_0_2_20161219153658004.jpg.chip.jpg,1,0,"[1, 3]"
108,1_0_2_20161219153055452.jpg.chip.jpg,1,0,"[1, 3]"
109,1_0_2_20161219151035204.jpg.chip.jpg,1,0,"[1, 3]"
110,1_0_2_20161219151123435.jpg.chip.jpg,1,0,"[1, 3]"
111,1_0_2_20161219152901372.jpg.chip.jpg,1,0,"[1, 3]"
112,1_0_2_20161219151505283.jpg.chip.jpg,1,0,"[1, 3]"
113,1_0_2_20161219153300420.jpg.chip.jpg,1,0,"[1, 3]"
114,1_0_2_20161219151026723.jpg.chip.jpg,1,0,"[1, 3]"
115,1_0_2_20161219142002631.jpg.chip.jpg,1,0,"[1, 3]"
116,1_0_2_20161219141927321.jpg.chip.jpg,1,0,"[1, 3]"
117,1_0_2_20161219142452152.jpg.chip.jpg,1,0,"[1, 3]"
118,1_0_2_20161219141817185.jpg.chip.jpg,1,0,"[1, 3]"
119,1_0_2_20161219141023272.jpg.chip.jpg,1,0,"[1, 3]"
120,1_0_2_20161219140952943.jpg.chip.jpg,1,0,"[1, 3]"
121,1_0_2_20161219140811232.jpg.chip.jpg,1,0,"[1, 3]"
122,1_0_2_20161219141101408.jpg.chip.jpg,1,0,"[1, 3]"
123,1_0_2_20161219141824081.jpg.chip.jpg,1,0,"[1, 3]"
124,1_0_2_20161219140756601.jpg.chip.jpg,1,0,"[1, 3]"
125,1_0_2_20161219140744200.jpg.chip.jpg,1,0,"[1, 3]"
126,1_0_2_20161219140530307.jpg.chip.jpg,1,0,"[1, 3]"
127,1_0_2_20161219140540938.jpg.chip.jpg,1,0,"[1, 3]"
128,1_0_0_20170117133107124.jpg.chip.jpg,1,0,"[1, 3]"
129,1_0_0_20170110213518456.jpg.chip.jpg,1,0,"[1, 3]"
130,1_0_1_20170110213113882.jpg.chip.jpg,1,0,"[1, 3]"
131,1_0_0_20170110213508380.jpg.chip.jpg,1,0,"[1, 3]"
132,1_0_1_20170110213647161.jpg.chip.jpg,1,0,"[1, 3]"
133,1_0_1_20170110213701704.jpg.chip.jpg,1,0,"[1, 3]"
134,1_0_0_20170110213327766.jpg.chip.jpg,1,0,"[1, 3]"
135,1_0_0_20170110213412695.jpg.chip.jpg,1,0,"[1, 3]"
136,1_0_0_20170110213202543.jpg.chip.jpg,1,0,"[1, 3]"
137,1_0_3_20161219230224536.jpg.chip.jpg,1,0,"[1, 3]"
138,1_0_3_20161219230234208.jpg.chip.jpg,1,0,"[1, 3]"
139,1_0_3_20161219230303992.jpg.chip.jpg,1,0,"[1, 3]"
140,1_0_3_20161219230455336.jpg.chip.jpg,1,0,"[1, 3]"
141,1_0_3_20161219230414376.jpg.chip.jpg,1,0,"[1, 3]"
142,1_0_3_20161219230525895.jpg.chip.jpg,1,0,"[1, 3]"
143,1_0_3_20161219225900970.jpg.chip.jpg,1,0,"[1, 3]"
144,1_0_3_20161219230032969.jpg.chip.jpg,1,0,"[1, 3]"
145,1_0_3_20161219230002417.jpg.chip.jpg,1,0,"[1, 3]"
146,1_0_3_20161219230132696.jpg.chip.jpg,1,0,"[1, 3]"
147,1_0_3_20161219225813152.jpg.chip.jpg,1,0,"[1, 3]"
148,1_0_3_20161219225410225.jpg.chip.jpg,1,0,"[1, 3]"
149,1_0_3_20161219225611272.jpg.chip.jpg,1,0,"[1, 3]"
150,1_0_3_20161219225616560.jpg.chip.jpg,1,0,"[1, 3]"
151,1_0_3_20161219225648120.jpg.chip.jpg,1,0,"[1, 3]"
152,1_0_3_20161219225808112.jpg.chip.jpg,1,0,"[1, 3]"
153,1_0_3_20161219225241152.jpg.chip.jpg,1,0,"[1, 3]"
154,1_0_3_20161219225322506.jpg.chip.jpg,1,0,"[1, 3]"
155,1_0_3_20161219225357184.jpg.chip.jpg,1,0,"[1, 3]"
156,1_0_3_20161219225559648.jpg.chip.jpg,1,0,"[1, 3]"
157,1_0_3_20161219225116535.jpg.chip.jpg,1,0,"[1, 3]"
158,1_0_3_20161219224713216.jpg.chip.jpg,1,0,"[1, 3]"
159,1_0_3_20161219224939056.jpg.chip.jpg,1,0,"[1, 3]"
160,1_0_3_20161219224748008.jpg.chip.jpg,1,0,"[1, 3]"
161,1_0_3_20161219224914784.jpg.chip.jpg,1,0,"[1, 3]"
162,1_0_3_20161219224941016.jpg.chip.jpg,1,0,"[1, 3]"
163,1_0_3_20161219225012529.jpg.chip.jpg,1,0,"[1, 3]"
164,1_0_3_20161219225032897.jpg.chip.jpg,1,0,"[1, 3]"
165,1_0_3_20161219225021361.jpg.chip.jpg,1,0,"[1, 3]"
166,1_0_3_20161219224956400.jpg.chip.jpg,1,0,"[1, 3]"
167,1_0_3_20161219224709226.jpg.chip.jpg,1,0,"[1, 3]"
168,1_0_3_20161219224655512.jpg.chip.jpg,1,0,"[1, 3]"
169,1_0_3_20161219224544080.jpg.chip.jpg,1,0,"[1, 3]"
170,1_0_3_20161219190227867.jpg.chip.jpg,1,0,"[1, 3]"
171,1_0_2_20170110213415212.jpg.chip.jpg,1,0,"[1, 3]"
172,1_0_2_20170110213009014.jpg.chip.jpg,1,0,"[1, 3]"
173,1_0_2_20170110212743721.jpg.chip.jpg,1,0,"[1, 3]"
174,1_0_2_20170110213523297.jpg.chip.jpg,1,0,"[1, 3]"
175,1_0_2_20170109193535757.jpg.chip.jpg,1,0,"[1, 3]"
176,1_0_2_20170116194202388.jpg.chip.jpg,1,0,"[1, 3]"
177,1_0_2_20170109192222822.jpg.chip.jpg,1,0,"[1, 3]"
178,1_0_2_20170109191125532.jpg.chip.jpg,1,0,"[1, 3]"
179,1_0_2_20161220144911423.jpg.chip.jpg,1,0,"[1, 3]"
180,1_0_2_20161220144957407.jpg.chip.jpg,1,0,"[1, 3]"
181,1_0_2_20161219222549447.jpg.chip.jpg,1,0,"[1, 3]"
182,1_0_2_20161219222459119.jpg.chip.jpg,1,0,"[1, 3]"
183,1_0_2_20161219221908887.jpg.chip.jpg,1,0,"[1, 3]"
184,1_0_2_20161219222043223.jpg.chip.jpg,1,0,"[1, 3]"
185,1_0_2_20161219222456375.jpg.chip.jpg,1,0,"[1, 3]"
186,1_0_2_20161219222832191.jpg.chip.jpg,1,0,"[1, 3]"
187,1_0_2_20161219221744255.jpg.chip.jpg,1,0,"[1, 3]"
188,1_0_2_20161219212555694.jpg.chip.jpg,1,0,"[1, 3]"
189,1_0_2_20161219212535950.jpg.chip.jpg,1,0,"[1, 3]"
190,1_0_2_20161219212516942.jpg.chip.jpg,1,0,"[1, 3]"
191,1_0_2_20161219211836743.jpg.chip.jpg,1,0,"[1, 3]"
192,1_0_2_20161219211823957.jpg.chip.jpg,1,0,"[1, 3]"
193,1_0_2_20161219211407518.jpg.chip.jpg,1,0,"[1, 3]"
194,1_0_2_20161219211244365.jpg.chip.jpg,1,0,"[1, 3]"
195,1_0_2_20161219211828974.jpg.chip.jpg,1,0,"[1, 3]"
196,1_0_2_20161219212502046.jpg.chip.jpg,1,0,"[1, 3]"
197,1_0_2_20161219211357821.jpg.chip.jpg,1,0,"[1, 3]"
198,1_0_2_20161219210754437.jpg.chip.jpg,1,0,"[1, 3]"
199,1_0_2_20161219210310309.jpg.chip.jpg,1,0,"[1, 3]"
200,1_0_2_20161219211231133.jpg.chip.jpg,1,0,"[1, 3]"
201,1_0_2_20161219205548949.jpg.chip.jpg,1,0,"[1, 3]"
202,1_0_2_20161219205702141.jpg.chip.jpg,1,0,"[1, 3]"
203,1_0_2_20161219205717701.jpg.chip.jpg,1,0,"[1, 3]"
204,1_0_2_20161219205107772.jpg.chip.jpg,1,0,"[1, 3]"
205,1_0_2_20161219204958037.jpg.chip.jpg,1,0,"[1, 3]"
206,1_0_2_20161219205827749.jpg.chip.jpg,1,0,"[1, 3]"
207,1_0_2_20161219204858548.jpg.chip.jpg,1,0,"[1, 3]"
208,1_0_2_20161219204836612.jpg.chip.jpg,1,0,"[1, 3]"
209,1_0_2_20161219204848341.jpg.chip.jpg,1,0,"[1, 3]"
210,1_0_2_20161219205016902.jpg.chip.jpg,1,0,"[1, 3]"
211,1_0_2_20161219204655933.jpg.chip.jpg,1,0,"[1, 3]"
212,1_0_2_20161219204515493.jpg.chip.jpg,1,0,"[1, 3]"
213,1_0_2_20161219204108580.jpg.chip.jpg,1,0,"[1, 3]"
214,1_0_2_20161219204012884.jpg.chip.jpg,1,0,"[1, 3]"
215,1_0_2_20161219204151442.jpg.chip.jpg,1,0,"[1, 3]"
216,1_0_2_20161219204252348.jpg.chip.jpg,1,0,"[1, 3]"
217,1_1_0_20170109190936410.jpg.chip.jpg,1,1,"[1, 3]"
218,1_1_0_20170109190852630.jpg.chip.jpg,1,1,"[1, 3]"
219,1_1_0_20170109190935139.jpg.chip.jpg,1,1,"[1, 3]"
220,1_1_0_20170109190844250.jpg.chip.jpg,1,1,"[1, 3]"
221,1_1_0_20170109190803637.jpg.chip.jpg,1,1,"[1, 3]"
222,1_1_0_20170109190811756.jpg.chip.jpg,1,1,"[1, 3]"
223,1_1_0_20170109190543118.jpg.chip.jpg,1,1,"[1, 3]"
224,1_1_0_20170109190810090.jpg.chip.jpg,1,1,"[1, 3]"
225,1_1_0_20170109190542206.jpg.chip.jpg,1,1,"[1, 3]"
226,1_1_0_20170109190818115.jpg.chip.jpg,1,1,"[1, 3]"
227,1_1_0_20170109190535640.jpg.chip.jpg,1,1,"[1, 3]"
228,1_1_0_20170109190512041.jpg.chip.jpg,1,1,"[1, 3]"
229,1_1_0_20170109190532650.jpg.chip.jpg,1,1,"[1, 3]"
230,1_1_0_20161219221246503.jpg.chip.jpg,1,1,"[1, 3]"
231,1_1_0_20161219221127151.jpg.chip.jpg,1,1,"[1, 3]"
232,1_1_0_20161219203420685.jpg.chip.jpg,1,1,"[1, 3]"
233,1_1_0_20161219204130316.jpg.chip.jpg,1,1,"[1, 3]"
234,1_1_0_20161219211440749.jpg.chip.jpg,1,1,"[1, 3]"
235,1_1_0_20161219212433510.jpg.chip.jpg,1,1,"[1, 3]"
236,1_1_0_20161219201324636.jpg.chip.jpg,1,1,"[1, 3]"
237,1_1_0_20161219161022878.jpg.chip.jpg,1,1,"[1, 3]"
238,1_1_0_20161219154510229.jpg.chip.jpg,1,1,"[1, 3]"
239,1_0_4_20170110212923157.jpg.chip.jpg,1,0,"[1, 3]"
240,1_1_0_20161219190725427.jpg.chip.jpg,1,1,"[1, 3]"
241,1_0_4_20170103210101969.jpg.chip.jpg,1,0,"[1, 3]"
242,1_0_4_20170103202331712.jpg.chip.jpg,1,0,"[1, 3]"
243,1_0_4_20170103202412648.jpg.chip.jpg,1,0,"[1, 3]"
244,1_0_4_20170103202356872.jpg.chip.jpg,1,0,"[1, 3]"
245,1_0_4_20170103205838610.jpg.chip.jpg,1,0,"[1, 3]"
246,1_0_4_20170103202326832.jpg.chip.jpg,1,0,"[1, 3]"
247,1_0_4_20161221201753176.jpg.chip.jpg,1,0,"[1, 3]"
248,1_0_4_20161221202006449.jpg.chip.jpg,1,0,"[1, 3]"
249,1_0_4_20161221202601354.jpg.chip.jpg,1,0,"[1, 3]"
250,1_0_4_20161221202654538.jpg.chip.jpg,1,0,"[1, 3]"
251,1_0_4_20161221201548713.jpg.chip.jpg,1,0,"[1, 3]"
252,1_0_4_20161221201454961.jpg.chip.jpg,1,0,"[1, 3]"
253,1_0_4_20161221195857728.jpg.chip.jpg,1,0,"[1, 3]"
254,1_0_4_20161221195129503.jpg.chip.jpg,1,0,"[1, 3]"
255,1_0_4_20161221195955560.jpg.chip.jpg,1,0,"[1, 3]"
256,1_0_4_20161221200309040.jpg.chip.jpg,1,0,"[1, 3]"
257,1_0_4_20161221195115664.jpg.chip.jpg,1,0,"[1, 3]"
258,1_0_4_20161221193604223.jpg.chip.jpg,1,0,"[1, 3]"
259,1_0_4_20161221193446478.jpg.chip.jpg,1,0,"[1, 3]"
260,1_0_4_20161221195039712.jpg.chip.jpg,1,0,"[1, 3]"
261,1_0_4_20161221192558436.jpg.chip.jpg,1,0,"[1, 3]"
262,1_0_4_20161221192604164.jpg.chip.jpg,1,0,"[1, 3]"
263,1_0_4_20161221192855037.jpg.chip.jpg,1,0,"[1, 3]"
264,1_0_4_20161221192554517.jpg.chip.jpg,1,0,"[1, 3]"
265,1_0_4_20161221192601052.jpg.chip.jpg,1,0,"[1, 3]"
266,1_0_4_20161221193041157.jpg.chip.jpg,1,0,"[1, 3]"
267,1_0_4_20161221192548675.jpg.chip.jpg,1,0,"[1, 3]"
268,1_0_4_20161219195147803.jpg.chip.jpg,1,0,"[1, 3]"
269,1_0_3_20170104230640081.jpg.chip.jpg,1,0,"[1, 3]"
270,1_0_3_20161220223250813.jpg.chip.jpg,1,0,"[1, 3]"
271,1_0_3_20161220223225003.jpg.chip.jpg,1,0,"[1, 3]"
272,1_0_3_20161220222459155.jpg.chip.jpg,1,0,"[1, 3]"
273,1_0_3_20161220222711441.jpg.chip.jpg,1,0,"[1, 3]"
274,1_0_3_20161220222945883.jpg.chip.jpg,1,0,"[1, 3]"
275,1_0_3_20161220223014827.jpg.chip.jpg,1,0,"[1, 3]"
276,1_0_3_20161220223247506.jpg.chip.jpg,1,0,"[1, 3]"
277,1_0_3_20161220222443283.jpg.chip.jpg,1,0,"[1, 3]"
278,1_0_3_20161220220910514.jpg.chip.jpg,1,0,"[1, 3]"
279,1_0_3_20161220220529033.jpg.chip.jpg,1,0,"[1, 3]"
280,1_0_3_20161220221616882.jpg.chip.jpg,1,0,"[1, 3]"
281,1_0_3_20161220220036937.jpg.chip.jpg,1,0,"[1, 3]"
282,1_0_3_20161220220154425.jpg.chip.jpg,1,0,"[1, 3]"
283,1_0_3_20161220220317465.jpg.chip.jpg,1,0,"[1, 3]"
284,1_0_3_20161220220411577.jpg.chip.jpg,1,0,"[1, 3]"
285,1_0_3_20161220220038618.jpg.chip.jpg,1,0,"[1, 3]"
286,1_0_3_20161220220606705.jpg.chip.jpg,1,0,"[1, 3]"
287,1_0_3_20161220144949223.jpg.chip.jpg,1,0,"[1, 3]"
288,1_0_3_20161220144835319.jpg.chip.jpg,1,0,"[1, 3]"
289,1_0_3_20161220144830816.jpg.chip.jpg,1,0,"[1, 3]"
290,1_0_3_20161220145416255.jpg.chip.jpg,1,0,"[1, 3]"
291,1_0_3_20161220143042511.jpg.chip.jpg,1,0,"[1, 3]"
292,1_0_3_20161220143114408.jpg.chip.jpg,1,0,"[1, 3]"
293,1_0_3_20161220142926159.jpg.chip.jpg,1,0,"[1, 3]"
294,1_0_3_20161220142921293.jpg.chip.jpg,1,0,"[1, 3]"
295,1_0_3_20161220143121101.jpg.chip.jpg,1,0,"[1, 3]"
296,1_0_3_20161220144712431.jpg.chip.jpg,1,0,"[1, 3]"
297,1_0_3_20161219230642504.jpg.chip.jpg,1,0,"[1, 3]"
298,1_0_3_20161219230541656.jpg.chip.jpg,1,0,"[1, 3]"
299,1_0_3_20161219230651432.jpg.chip.jpg,1,0,"[1, 3]"
300,1_0_3_20161219230728256.jpg.chip.jpg,1,0,"[1, 3]"
301,1_1_2_20161219192458643.jpg.chip.jpg,1,1,"[1, 3]"
302,1_1_2_20161219193320219.jpg.chip.jpg,1,1,"[1, 3]"
303,1_1_2_20161219192240930.jpg.chip.jpg,1,1,"[1, 3]"
304,1_1_2_20161219162523262.jpg.chip.jpg,1,1,"[1, 3]"
305,1_1_2_20161219162730478.jpg.chip.jpg,1,1,"[1, 3]"
306,1_1_2_20161219162419463.jpg.chip.jpg,1,1,"[1, 3]"
307,1_1_2_20161219162635831.jpg.chip.jpg,1,1,"[1, 3]"
308,1_1_2_20161219162415934.jpg.chip.jpg,1,1,"[1, 3]"
309,1_1_2_20161219190719971.jpg.chip.jpg,1,1,"[1, 3]"
310,1_1_2_20161219162024742.jpg.chip.jpg,1,1,"[1, 3]"
311,1_1_2_20161219161741126.jpg.chip.jpg,1,1,"[1, 3]"
312,1_1_2_20161219155926197.jpg.chip.jpg,1,1,"[1, 3]"
313,1_1_2_20161219155705613.jpg.chip.jpg,1,1,"[1, 3]"
314,1_1_2_20161219154712061.jpg.chip.jpg,1,1,"[1, 3]"
315,1_1_2_20161219153256492.jpg.chip.jpg,1,1,"[1, 3]"
316,1_1_2_20161219153439021.jpg.chip.jpg,1,1,"[1, 3]"
317,1_1_2_20161219153514108.jpg.chip.jpg,1,1,"[1, 3]"
318,1_1_2_20161219151131108.jpg.chip.jpg,1,1,"[1, 3]"
319,1_1_2_20161219155627605.jpg.chip.jpg,1,1,"[1, 3]"
320,1_1_2_20161219142147841.jpg.chip.jpg,1,1,"[1, 3]"
321,1_1_2_20161219141709601.jpg.chip.jpg,1,1,"[1, 3]"
322,1_1_2_20161219142012569.jpg.chip.jpg,1,1,"[1, 3]"
323,1_1_1_20170109194654049.jpg.chip.jpg,1,1,"[1, 3]"
324,1_1_1_20170109194611993.jpg.chip.jpg,1,1,"[1, 3]"
325,1_1_1_20170109194545320.jpg.chip.jpg,1,1,"[1, 3]"
326,1_1_1_20170109191243420.jpg.chip.jpg,1,1,"[1, 3]"
327,1_1_1_20170109194553059.jpg.chip.jpg,1,1,"[1, 3]"
328,1_1_1_20170109190848182.jpg.chip.jpg,1,1,"[1, 3]"
329,1_1_1_20170109191050443.jpg.chip.jpg,1,1,"[1, 3]"
330,1_1_1_20161219155940125.jpg.chip.jpg,1,1,"[1, 3]"
331,1_1_0_20170109194511600.jpg.chip.jpg,1,1,"[1, 3]"
332,1_1_0_20170117192912861.jpg.chip.jpg,1,1,"[1, 3]"
333,1_1_1_20170103210044250.jpg.chip.jpg,1,1,"[1, 3]"
334,1_1_0_20170109194458191.jpg.chip.jpg,1,1,"[1, 3]"
335,1_1_0_20170109194146279.jpg.chip.jpg,1,1,"[1, 3]"
336,1_1_0_20170109194131667.jpg.chip.jpg,1,1,"[1, 3]"
337,1_1_0_20170109194143550.jpg.chip.jpg,1,1,"[1, 3]"
338,1_1_0_20170109194117865.jpg.chip.jpg,1,1,"[1, 3]"
339,1_1_0_20170109194038813.jpg.chip.jpg,1,1,"[1, 3]"
340,1_1_0_20170109194413813.jpg.chip.jpg,1,1,"[1, 3]"
341,1_1_0_20170109194456866.jpg.chip.jpg,1,1,"[1, 3]"
342,1_1_0_20170109194433758.jpg.chip.jpg,1,1,"[1, 3]"
343,1_1_0_20170109194256082.jpg.chip.jpg,1,1,"[1, 3]"
344,1_1_0_20170109194032969.jpg.chip.jpg,1,1,"[1, 3]"
345,1_1_0_20170109193455503.jpg.chip.jpg,1,1,"[1, 3]"
346,1_1_0_20170109193717283.jpg.chip.jpg,1,1,"[1, 3]"
347,1_1_0_20170109193726686.jpg.chip.jpg,1,1,"[1, 3]"
348,1_1_0_20170109193026103.jpg.chip.jpg,1,1,"[1, 3]"
349,1_1_0_20170109193017247.jpg.chip.jpg,1,1,"[1, 3]"
350,1_1_0_20170109193120893.jpg.chip.jpg,1,1,"[1, 3]"
351,1_1_0_20170109192752097.jpg.chip.jpg,1,1,"[1, 3]"
352,1_1_0_20170109193401456.jpg.chip.jpg,1,1,"[1, 3]"
353,1_1_0_20170109193408973.jpg.chip.jpg,1,1,"[1, 3]"
354,1_1_0_20170109192442932.jpg.chip.jpg,1,1,"[1, 3]"
355,1_1_0_20170109192402736.jpg.chip.jpg,1,1,"[1, 3]"
356,1_1_0_20170109192245647.jpg.chip.jpg,1,1,"[1, 3]"
357,1_1_0_20170109192451846.jpg.chip.jpg,1,1,"[1, 3]"
